Tevin,Tevout,Psuc,Pdes,Vazao,DeltaP,Cap,Pot,Deltad,COP,Classe
3.31,-0.79,2.82,11.7,213.82,9.0,25.8,158.24,0.1,6.38,0
3.22,-0.94,2.85,11.62,212.29,8.8,25.8,157.98,0.15,6.45,0
3.1,-1.11,2.87,11.6,213.08,8.8,25.8,158.02,0.14,6.55,0
2.95,-1.4,2.87,11.6,211.65,8.8,25.8,156.96,0.14,6.77,0
2.78,-1.72,2.76,11.6,212.36,8.7,25.8,157.14,0.12,7.01,0
2.62,-1.94,2.67,11.6,212.3,8.9,25.8,156.22,0.11,7.14,0
2.59,-2.02,2.6,11.6,211.75,9.0,25.8,156.76,0.11,7.19,0
2.7,-1.96,2.46,11.6,201.13,9.1,25.8,156.8,0.08,6.9,0
2.93,-1.58,2.48,11.65,165.75,9.2,25.8,157.32,0.01,5.47,0
3.08,-1.29,2.62,11.6,167.45,9.2,25.8,157.56,0.03,5.35,0
3.02,-1.35,2.81,11.46,196.01,8.8,25.8,155.82,0.17,6.33,0
2.82,-1.68,2.77,11.4,210.44,8.5,25.8,154.5,0.24,7.07,0
2.78,-1.8,2.63,11.41,212.97,8.8,25.8,154.76,0.22,7.27,0
2.81,-1.79,2.58,11.5,211.52,9.0,25.8,154.86,0.22,7.25,0
2.86,-1.62,2.53,11.5,167.95,8.9,25.8,155.16,0.22,5.59,0
2.9,-1.44,2.61,11.5,168.2,8.9,25.8,156.12,0.22,5.39,0
2.89,-1.4,2.67,11.5,192.14,9.0,25.8,155.7,0.2,6.1,0
2.85,-1.4,2.69,11.5,210.59,8.8,25.8,156.04,0.23,6.62,0
2.82,-1.5,2.73,11.5,212.91,8.9,25.8,155.8,0.23,6.81,0
2.77,-1.63,2.72,11.5,212.04,8.9,25.8,155.62,0.21,6.92,0
2.72,-1.71,2.65,11.5,211.31,8.8,25.8,156.74,0.2,6.9,0
2.67,-1.8,2.62,11.5,212.35,8.9,25.8,156.34,0.18,7.0,0
2.68,-1.81,2.6,11.52,212.24,8.9,25.8,156.48,0.2,7.02,0
2.73,-1.85,2.59,11.6,210.04,8.9,25.8,156.96,0.2,7.06,0
2.74,-1.85,2.57,11.6,183.25,9.0,25.8,157.36,0.21,6.16,0
2.75,-1.78,2.62,11.68,164.5,9.0,25.8,158.3,0.15,5.43,0
2.75,-1.71,2.6,11.7,183.21,9.0,25.8,158.34,0.14,5.95,0
2.74,-1.7,2.63,11.7,212.65,9.2,25.8,158.6,0.06,6.86,0
2.75,-1.7,2.61,11.7,210.39,9.2,25.8,158.12,0.02,6.83,0
2.82,-1.65,2.55,11.7,212.56,9.2,25.8,159.2,0.02,6.88,0
2.95,-1.44,2.58,11.67,212.18,9.2,25.8,158.56,0.07,6.78,0
3.05,-1.36,2.64,11.73,212.7,9.0,25.8,158.68,0.0,6.82,0
3.11,-1.33,2.69,11.63,211.79,9.1,25.8,157.6,0.14,6.88,0
3.03,-1.58,2.79,11.5,212.82,8.7,25.8,155.65,0.28,7.27,0
2.97,-1.81,2.75,11.5,211.42,8.7,25.8,156.24,0.28,7.45,0
2.88,-2.02,2.65,11.5,212.36,8.8,25.8,156.35,0.26,7.67,0
2.82,-2.16,2.61,11.5,173.27,8.8,25.8,156.66,0.28,6.36,0
2.78,-2.27,2.6,11.52,166.0,8.9,25.8,155.9,0.29,6.19,0
2.74,-2.37,2.61,11.6,167.84,8.9,25.8,156.67,0.29,6.31,0
2.74,-2.36,2.45,11.6,166.31,9.0,25.8,157.04,0.26,6.24,0
2.84,-2.18,2.41,11.61,165.77,9.2,25.8,157.52,0.2,6.09,0
2.98,-1.98,2.47,11.7,166.39,9.1,25.8,158.04,0.17,6.02,0
3.13,-1.73,2.5,11.7,165.37,9.3,25.8,158.24,0.13,5.86,0
3.28,-1.49,2.54,11.7,166.02,9.1,25.8,158.52,0.08,5.76,0
3.39,-1.29,2.6,11.7,166.96,9.1,25.8,158.82,0.03,5.67,0
3.44,-1.15,2.68,11.7,165.82,9.1,25.8,158.5,0.01,5.54,0
3.44,-1.1,2.74,11.7,166.59,9.0,25.8,159.16,0.02,5.48,0
3.34,-1.22,2.81,11.7,185.16,8.8,25.8,158.5,0.03,6.13,0
3.24,-1.32,2.72,11.7,210.8,9.0,25.8,157.96,0.04,7.02,0
3.21,-1.52,2.75,11.61,214.0,8.9,25.8,158.08,0.1,7.38,0
3.22,-1.53,2.58,11.6,195.16,9.0,25.8,157.53,0.14,6.79,0
3.3,-1.26,2.5,11.59,165.72,9.1,25.8,156.55,0.19,5.56,0
3.41,-0.98,2.6,11.66,169.19,8.8,25.8,157.98,0.13,5.42,0
3.52,-0.77,2.66,11.75,212.48,9.1,25.8,159.16,0.0,6.6,0
3.65,-0.59,2.71,11.62,212.42,9.0,25.8,157.8,0.14,6.57,0
3.66,-0.57,2.85,11.86,212.39,8.9,25.8,161.56,-0.06,6.41,0
3.58,-0.71,2.9,11.77,213.2,9.0,25.8,159.72,0.06,6.6,0
3.46,-0.85,2.85,11.78,212.43,8.7,25.8,159.26,0.04,6.63,0
3.36,-1.03,2.86,11.84,214.53,9.0,25.8,159.92,0.01,6.79,0
3.25,-1.24,2.84,11.69,211.16,9.0,25.8,158.38,0.17,6.9,0
3.1,-1.61,2.8,11.55,212.61,8.7,25.8,156.26,0.33,7.38,0
3.04,-1.77,2.62,11.5,212.06,8.8,25.8,156.16,0.39,7.54,0
3.07,-1.77,2.57,11.5,198.78,8.9,25.8,155.64,0.29,7.12,0
3.12,-1.66,2.57,11.5,166.49,9.0,25.8,156.38,0.21,5.86,0
3.17,-1.44,2.52,11.57,167.03,9.0,25.8,157.16,0.14,5.65,0
3.28,-1.2,2.56,11.6,167.42,9.1,25.8,156.44,0.07,5.53,0
3.35,-1.0,2.71,11.6,193.05,9.1,25.8,157.76,0.07,6.13,0
3.34,-1.07,2.79,11.6,213.06,8.8,25.8,157.36,0.09,6.89,0
3.26,-1.26,2.8,11.6,212.63,8.8,25.8,157.48,0.0,7.04,0
3.22,-1.37,2.73,11.6,212.89,8.8,25.8,157.56,0.05,7.16,0
3.22,-1.47,2.65,11.6,214.86,9.0,25.8,157.42,0.08,7.38,0
3.29,-1.31,2.57,11.6,174.54,9.0,25.8,157.92,0.08,5.86,0
3.36,-1.11,2.65,11.64,168.64,8.9,25.8,158.0,0.08,5.5,0
3.36,-1.0,2.66,11.71,191.5,9.3,25.8,157.96,0.0,6.1,0
3.35,-1.0,2.73,11.72,211.61,9.1,25.8,158.82,0.06,6.69,0
3.32,-1.09,2.74,11.8,212.48,9.0,25.8,159.22,0.0,6.79,0
3.31,-1.12,2.74,11.8,212.12,9.1,25.8,159.18,0.02,6.81,0
3.32,-1.18,2.7,11.79,213.59,9.1,25.8,158.53,0.03,6.98,0
3.36,-1.1,2.67,11.8,211.91,9.2,25.8,159.59,-0.01,6.83,0
3.35,-1.15,2.77,11.8,212.99,9.0,25.8,160.8,0.06,6.88,0
3.33,-1.27,2.77,11.8,211.96,9.2,25.8,160.1,0.1,7.02,0
3.34,-1.33,2.68,11.73,212.9,9.0,25.8,158.8,0.14,7.21,0
3.31,-1.37,2.62,11.7,212.34,9.0,25.8,158.7,0.15,7.22,0
3.43,-1.16,2.55,11.84,185.63,9.0,25.8,159.71,0.07,6.15,0
3.57,-0.89,2.66,12.0,166.91,9.5,25.8,161.4,0.0,5.31,0
3.6,-0.84,2.78,12.0,180.56,9.1,25.8,161.3,0.01,5.74,0
3.56,-0.85,2.71,11.94,213.66,9.3,25.8,160.96,0.03,6.75,0
3.53,-0.9,2.77,11.88,214.4,9.2,25.8,160.4,0.07,6.83,0
3.53,-0.9,2.76,11.8,213.62,9.1,25.8,159.48,0.13,6.84,0
3.56,-0.9,2.78,11.77,214.01,9.1,25.8,158.8,0.21,6.93,0
3.54,-1.11,2.88,11.68,213.46,8.9,25.8,158.74,0.24,7.21,0
3.34,-1.53,2.86,11.6,212.11,8.6,25.8,157.64,0.22,7.57,0
3.22,-1.74,2.65,11.6,199.9,8.9,25.8,158.58,0.17,7.2,0
3.25,-1.64,2.51,11.63,168.31,9.0,25.8,158.1,0.15,6.0,0
3.4,-1.33,2.51,11.8,168.81,9.2,25.8,159.7,-0.01,5.76,0
3.53,-1.1,2.65,11.77,168.73,9.3,25.8,158.84,0.1,5.66,0
3.55,-1.01,2.64,11.84,198.09,9.2,25.8,161.02,-0.01,6.47,0
3.63,-0.87,2.62,11.74,213.81,9.2,25.8,159.76,0.08,6.94,0
3.78,-0.69,2.71,11.8,214.52,9.2,25.8,159.78,0.0,6.92,0
3.9,-0.51,2.79,11.79,213.74,9.0,25.8,159.2,0.03,6.83,0
3.9,-0.63,2.95,11.78,212.99,9.0,25.8,158.84,0.03,6.99,2
3.71,-1.08,2.95,11.63,214.09,8.8,25.8,157.48,0.11,7.51,2
3.49,-1.52,2.79,11.6,212.37,8.6,25.8,157.63,0.17,7.79,0
3.44,-1.65,2.67,11.62,195.7,8.9,25.8,157.04,0.18,7.31,0
3.42,-1.67,2.68,11.7,166.58,9.1,25.8,157.22,0.22,6.22,0
3.38,-1.72,2.61,11.7,168.35,9.0,25.8,157.42,0.17,6.3,0
3.44,-1.61,2.51,11.73,168.62,9.1,25.8,158.68,0.13,6.19,0
3.61,-1.37,2.53,11.7,166.63,9.2,25.8,158.44,0.15,6.03,0
3.71,-1.21,2.67,11.63,168.26,9.1,25.8,156.22,0.19,6.11,0
3.67,-1.31,2.79,11.48,168.76,8.9,25.8,155.96,0.38,6.22,0
3.49,-1.56,2.81,11.4,167.11,8.6,25.8,155.66,0.41,6.26,0
3.35,-1.7,2.65,11.42,168.29,8.8,25.8,155.16,0.36,6.31,0
3.33,-1.74,2.63,11.5,168.77,8.9,25.8,154.64,0.35,6.38,0
3.34,-1.67,2.59,11.5,166.52,8.9,25.8,155.92,0.4,6.18,0
3.39,-1.6,2.58,11.5,168.04,8.9,25.8,154.58,0.36,6.25,0
3.43,-1.52,2.62,11.5,168.06,8.9,25.8,155.48,0.33,6.17,0
3.47,-1.41,2.61,11.5,166.8,8.8,25.8,156.28,0.38,6.01,0
3.5,-1.3,2.66,11.5,167.62,8.9,25.8,155.9,0.35,5.95,0
3.5,-1.3,2.68,11.5,168.47,8.7,25.8,156.72,0.25,5.94,0
3.46,-1.31,2.71,11.5,166.77,8.7,25.8,156.42,0.21,5.86,0
3.34,-1.44,2.75,11.52,171.8,8.7,25.8,155.76,0.21,6.07,0
3.26,-1.64,2.7,11.54,214.43,8.7,25.8,156.84,0.23,7.72,0
3.25,-1.85,2.72,11.6,212.67,9.0,25.8,156.52,0.26,7.99,0
3.23,-2.0,2.58,11.6,188.09,8.9,25.8,156.54,0.22,7.24,0
3.33,-1.84,2.41,11.69,167.91,9.1,25.8,157.56,0.09,6.35,0
3.69,-1.2,2.33,11.83,167.69,9.4,25.8,159.38,0.01,5.92,0
4.07,-0.68,2.56,11.85,167.6,9.4,25.8,160.67,0.05,5.71,0
4.3,-0.44,2.79,11.87,202.3,9.2,25.8,160.54,-0.01,6.89,0
4.36,-0.54,2.85,11.71,214.05,8.9,25.8,159.0,0.1,7.6,2
4.3,-0.72,2.82,11.81,217.21,8.9,25.8,160.52,-0.03,7.84,2
4.26,-0.8,2.78,11.77,180.96,8.8,25.8,157.74,0.01,6.69,0
4.28,-0.8,2.73,11.71,172.15,9.0,25.8,158.66,0.06,6.36,0
4.3,-0.8,2.74,11.77,173.12,9.0,25.8,159.04,0.0,6.4,0
4.33,-0.8,2.76,11.73,172.94,9.1,25.8,158.22,0.06,6.46,0
4.34,-0.8,2.79,11.78,171.11,8.9,25.8,159.28,0.01,6.37,0
4.35,-0.8,2.69,11.72,172.89,9.1,25.8,158.37,0.03,6.49,0
4.36,-0.78,2.76,11.74,173.22,9.0,25.8,160.7,-0.02,6.39,0
4.38,-0.7,2.76,11.71,171.33,8.8,25.8,158.46,0.01,6.33,0
4.39,-0.7,2.78,11.75,172.9,8.9,25.8,158.38,0.0,6.4,0
4.43,-0.7,2.74,11.66,172.77,8.8,25.8,157.84,0.07,6.47,0
4.43,-0.7,2.82,11.74,171.99,8.9,25.8,159.86,0.0,6.37,0
4.43,-0.79,2.8,11.67,172.34,9.0,25.8,158.0,0.03,6.56,0
4.42,-0.89,2.73,11.72,173.23,8.8,25.8,158.42,-0.02,6.69,0
4.42,-0.83,2.74,11.66,172.65,9.0,25.8,158.12,0.04,6.61,0
4.46,-0.86,2.69,11.65,172.78,8.9,25.8,157.26,-0.02,6.74,0
4.57,-0.74,2.7,11.62,172.28,8.9,25.8,157.06,0.03,6.71,0
4.71,-0.61,2.74,11.58,172.13,9.0,25.8,157.1,0.07,6.72,0
4.74,-0.7,2.92,11.67,172.6,8.7,25.8,157.6,-0.02,6.88,2
4.66,-0.95,2.82,11.6,172.26,8.7,25.8,156.2,0.03,7.13,0
4.61,-1.1,2.7,11.65,171.62,8.7,32.64,179.86,0.05,6.28,0
4.58,-1.1,2.69,11.7,171.26,9.1,35.8,192.37,-0.01,5.83,0
4.56,-1.1,2.64,11.7,172.49,8.9,35.8,191.52,0.04,5.87,0
4.55,-1.17,2.71,11.66,170.61,8.9,35.8,190.98,0.07,5.89,0
4.51,-1.21,2.69,11.8,171.42,9.1,35.8,193.76,-0.02,5.83,0
4.49,-1.31,2.69,11.8,172.41,9.0,35.8,193.59,0.04,5.96,0
4.46,-1.3,2.6,11.8,170.98,9.1,35.8,192.86,0.04,5.89,0
4.53,-1.23,2.59,11.77,171.74,9.2,35.8,192.43,0.07,5.92,0
4.61,-1.13,2.59,11.89,171.32,9.2,35.8,194.06,-0.02,5.84,0
4.74,-0.92,2.57,11.81,170.65,9.3,35.8,194.14,0.08,5.73,0
4.84,-0.75,2.66,11.78,171.97,9.1,35.8,193.4,0.13,5.74,0
4.82,-0.86,2.83,12.0,172.29,9.0,35.8,195.84,-0.02,5.76,0
4.69,-1.0,2.71,11.91,171.06,9.2,35.8,195.32,0.07,5.75,0
4.68,-0.94,2.67,11.82,170.61,9.3,35.8,192.78,0.12,5.74,0
4.81,-0.98,2.69,11.9,211.12,9.1,35.8,195.76,-0.01,7.2,0
4.86,-1.08,2.68,11.9,205.78,9.2,35.8,195.54,0.05,7.2,0
4.87,-1.1,2.67,11.94,171.16,9.2,35.8,195.88,0.04,6.02,0
4.92,-1.09,2.65,12.0,171.6,9.3,35.8,196.42,0.0,6.05,0
5.01,-1.0,2.63,12.0,170.22,9.4,35.8,196.39,0.02,6.0,0
5.04,-1.02,2.66,11.97,176.39,9.3,35.8,195.0,0.06,6.33,0
5.16,-0.93,2.64,11.9,172.14,9.4,35.8,194.48,0.1,6.21,0
5.28,-0.9,2.7,12.0,170.96,9.1,35.8,197.32,-0.01,6.18,0
5.29,-1.09,2.86,12.0,171.8,9.2,35.8,196.46,0.07,6.44,0
5.29,-1.29,2.66,12.0,172.24,9.2,38.57,206.44,0.06,6.33,0
5.25,-1.3,2.56,12.0,170.75,9.6,50.9,248.34,0.04,5.19,1
5.22,-1.39,2.6,11.94,171.77,9.4,50.9,247.42,0.04,5.29,1
5.16,-1.5,2.6,11.86,172.74,9.4,50.9,245.73,0.07,5.4,1
5.1,-1.6,2.54,11.84,170.78,9.2,50.9,243.74,0.12,5.42,0
5.13,-1.54,2.49,11.94,171.96,9.6,50.9,248.92,0.0,5.31,1
5.18,-1.53,2.49,11.99,172.37,9.3,50.9,247.16,0.03,5.39,1
5.24,-1.42,2.47,12.05,170.93,9.6,50.9,249.36,0.0,5.27,1
5.31,-1.3,2.53,12.06,171.71,9.7,50.9,249.48,0.04,5.25,1
5.37,-1.28,2.52,12.28,173.14,9.7,50.9,253.58,-0.13,5.23,1
5.44,-1.12,2.5,12.21,171.6,9.9,50.9,252.62,0.04,5.14,1
5.49,-1.08,2.57,12.06,171.7,9.5,50.9,250.76,0.11,5.19,1
5.48,-1.13,2.65,12.12,173.54,9.4,50.9,250.82,-0.03,5.27,1
5.44,-1.14,2.53,12.13,172.39,9.5,50.9,250.94,0.01,5.21,1
5.41,-1.24,2.66,12.17,172.95,9.6,50.9,250.4,0.01,5.29,1
5.33,-1.33,2.6,12.34,174.33,9.5,50.9,253.18,-0.11,5.29,1
5.32,-1.3,2.55,12.24,172.99,9.7,50.9,251.9,0.02,5.24,1
5.32,-1.32,2.52,12.31,172.98,9.6,50.9,253.14,0.03,5.23,1
5.36,-1.3,2.53,12.2,174.2,9.6,50.9,254.14,0.08,5.26,1
5.41,-1.23,2.52,12.3,172.51,9.7,50.9,256.66,0.0,5.15,1
5.44,-1.11,2.51,12.26,172.9,9.7,50.9,252.6,0.03,5.17,1
5.47,-1.14,2.66,12.29,174.18,9.6,50.9,253.98,-0.01,5.23,1
5.52,-1.1,2.57,12.24,172.18,9.8,50.9,255.76,0.06,5.14,1
5.48,-1.11,2.64,12.35,172.96,9.8,50.9,254.16,0.01,5.17,1
5.45,-1.12,2.54,12.14,174.42,9.6,50.9,251.41,0.18,5.25,1
5.44,-1.1,2.59,12.01,172.77,9.4,50.9,248.82,0.19,5.24,1
5.43,-1.15,2.64,12.2,173.79,9.4,50.9,253.08,-0.09,5.21,1
5.42,-1.11,2.55,12.03,174.29,9.6,50.9,248.22,0.14,5.28,1
5.38,-1.2,2.6,12.18,173.24,9.5,50.9,252.1,-0.06,5.21,1
5.36,-1.14,2.54,12.06,173.38,9.6,50.9,250.02,0.04,5.19,1
5.34,-1.2,2.63,12.06,174.35,9.5,50.9,250.82,-0.04,5.23,1
5.33,-1.2,2.54,12.06,173.71,9.4,50.9,249.16,-0.01,5.25,1
5.32,-1.2,2.59,12.04,172.94,9.6,50.9,248.7,0.05,5.23,1
5.29,-1.26,2.58,12.13,174.14,9.5,50.9,250.7,0.0,5.24,1
5.28,-1.23,2.53,12.02,173.79,9.5,50.9,248.38,0.05,5.25,1
5.26,-1.28,2.66,12.17,173.26,9.5,50.9,251.86,-0.05,5.18,1
5.25,-1.29,2.53,12.03,174.04,9.5,50.9,248.56,0.01,5.27,1
5.25,-1.2,2.53,11.96,173.82,9.4,50.9,248.22,0.08,5.21,1
5.23,-1.2,2.62,12.18,173.4,9.6,50.9,251.27,-0.11,5.12,1
5.24,-1.18,2.55,12.0,173.79,9.5,50.9,247.68,0.1,5.2,1
5.27,-1.06,2.56,12.18,173.49,9.6,50.9,250.84,-0.07,5.04,1
5.35,-0.92,2.5,12.05,171.9,9.6,50.9,248.49,0.12,5.0,1
5.42,-0.74,2.61,12.18,173.57,9.6,50.9,252.12,0.01,4.89,1
5.39,-0.8,2.65,12.24,201.46,9.4,50.9,253.16,-0.03,5.68,1
5.44,-0.75,2.57,12.34,180.79,9.7,50.9,254.2,-0.12,5.08,1
5.57,-0.41,2.56,12.1,172.63,9.6,50.9,250.84,0.12,4.74,1
5.61,-0.42,2.77,12.23,214.12,9.3,50.9,251.84,-0.04,5.91,1
5.48,-0.76,2.84,12.11,218.95,9.5,50.9,249.92,0.0,6.31,1
5.37,-1.07,2.65,12.17,206.67,9.3,50.9,251.64,-0.05,6.1,1
5.33,-1.12,2.65,12.22,174.18,9.4,50.9,252.98,-0.01,5.12,1
5.3,-1.11,2.53,12.3,172.39,9.7,50.9,254.12,-0.13,5.01,1
5.33,-1.0,2.53,12.09,173.96,9.5,50.9,249.26,0.08,5.1,1
5.42,-0.85,2.6,11.93,174.06,9.5,50.9,244.45,0.25,5.14,1
5.47,-0.73,2.59,12.05,172.96,9.3,50.9,247.58,-0.04,4.99,1
5.4,-0.86,2.74,11.94,188.55,9.3,50.9,247.58,0.07,5.5,1
5.3,-1.0,2.66,12.01,185.72,9.2,50.9,248.44,0.04,5.43,1
5.23,-0.98,2.53,12.08,172.75,9.5,50.9,248.68,-0.04,4.97,1
5.19,-1.0,2.7,12.11,173.34,9.4,50.9,249.44,-0.01,4.96,1
5.1,-1.04,2.61,12.11,174.28,9.5,50.9,250.22,0.02,4.93,1
4.92,-1.26,2.72,12.14,172.76,9.4,50.9,250.32,0.01,4.92,1
4.69,-1.49,2.68,12.09,181.93,9.5,50.9,250.66,-0.02,5.17,1
4.55,-1.6,2.5,12.1,174.38,9.3,50.9,249.42,0.03,4.95,1
4.5,-1.51,2.46,11.99,182.24,9.6,50.9,249.18,0.07,5.06,1
4.52,-1.46,2.48,11.88,179.44,9.3,50.9,245.46,0.18,5.05,0
4.72,-1.1,2.31,12.21,175.12,9.6,50.9,248.86,-0.16,4.72,1
4.94,-0.65,2.48,12.26,204.15,10.1,50.9,252.42,-0.1,5.21,1
5.05,-0.55,2.63,12.35,215.35,9.6,50.9,253.7,-0.11,5.48,1
5.07,-0.58,2.7,12.17,219.06,9.6,50.9,251.82,0.02,5.66,1
5.07,-0.6,2.68,12.26,217.41,9.6,50.9,252.12,-0.05,5.64,1
5.03,-0.73,2.71,12.33,217.14,9.8,50.9,254.38,-0.12,5.66,1
4.95,-0.92,2.73,12.23,219.22,9.6,50.9,252.94,0.0,5.87,1
4.93,-1.04,2.61,12.15,217.62,9.7,50.9,251.54,0.02,5.96,1
4.89,-1.2,2.6,12.12,217.77,9.5,50.9,251.46,-0.02,6.08,0
4.87,-1.3,2.57,12.07,181.84,9.5,50.9,248.68,0.02,5.2,1
4.9,-1.14,2.45,12.01,173.44,9.5,50.9,247.88,0.05,4.87,1
4.99,-0.87,2.48,12.16,172.79,9.7,50.9,249.78,-0.08,4.67,1
5.07,-0.53,2.54,12.22,181.14,9.7,50.9,253.08,-0.07,4.63,1
5.08,-0.57,2.71,12.37,218.43,9.6,50.9,254.72,-0.12,5.58,1
5.08,-0.6,2.64,12.21,217.42,9.8,50.9,250.36,-0.04,5.68,1
5.09,-0.57,2.62,12.11,216.97,9.6,50.9,248.37,0.01,5.7,1
5.09,-0.56,2.67,12.11,218.25,9.6,50.9,251.34,-0.02,5.65,1
5.09,-0.6,2.68,12.0,217.87,9.3,50.9,248.48,0.01,5.76,1
5.08,-0.65,2.67,12.07,216.91,9.5,50.9,250.0,-0.13,5.74,1
5.05,-0.78,2.69,12.08,218.31,9.4,50.9,250.98,-0.16,5.84,1
5.01,-0.88,2.57,11.91,217.74,9.4,50.9,245.22,0.07,6.03,0
5.03,-0.93,2.66,11.9,217.63,9.3,50.9,246.75,-0.08,6.07,0
5.04,-1.09,2.62,11.96,219.93,9.2,50.9,247.68,-0.07,6.28,0
5.11,-0.92,2.45,11.97,176.17,9.5,50.9,248.14,-0.15,4.93,1
5.26,-0.61,2.48,12.02,171.99,9.5,50.9,246.69,-0.15,4.72,1
5.41,-0.28,2.56,12.14,194.65,9.7,50.9,251.26,-0.37,5.08,1
5.47,-0.2,2.69,12.24,217.34,9.5,50.9,251.84,-0.4,5.64,1
5.45,-0.2,2.73,12.33,218.24,9.6,50.9,255.96,-0.39,5.56,1
5.4,-0.3,2.75,12.4,219.17,9.8,50.9,256.58,-0.23,5.62,1
5.41,-0.35,2.69,12.31,217.79,9.7,50.9,254.31,0.04,5.68,1
5.4,-0.42,2.8,12.33,218.47,9.7,50.9,254.66,0.09,5.76,1
5.36,-0.59,2.72,12.3,218.56,9.5,50.9,252.44,-0.11,5.94,1
5.31,-0.74,2.75,12.25,217.81,9.5,50.9,253.02,-0.3,6.01,1
5.16,-1.06,2.72,12.14,219.83,9.4,50.9,251.76,-0.24,6.27,1
5.11,-1.16,2.57,12.1,181.3,9.4,50.9,249.1,-0.54,5.27,1
5.11,-1.05,2.55,12.1,175.2,9.5,50.9,250.88,-0.83,4.96,1
5.05,-0.58,2.7,12.04,219.67,9.4,50.9,248.81,-0.68,5.73,1
4.97,-0.66,2.75,11.98,218.03,9.3,50.9,247.52,-0.55,5.72,1
4.93,-0.7,2.67,11.89,219.05,9.3,50.9,246.48,-0.4,5.77,1
4.93,-0.7,2.65,11.8,218.25,9.2,50.9,247.14,-0.27,5.73,0
4.89,-0.8,2.69,11.8,217.13,9.2,50.9,246.6,-0.14,5.78,0
4.84,-0.96,2.68,11.8,219.12,9.0,50.9,245.65,-0.11,5.96,0
4.78,-1.08,2.62,11.8,218.2,9.2,50.9,244.68,-0.07,6.03,0
4.77,-1.2,2.63,11.8,217.49,9.2,50.9,245.51,-0.09,6.09,0
4.7,-1.37,2.53,11.87,212.38,9.0,50.9,247.41,-0.1,6.01,0
4.73,-1.28,2.51,11.75,173.36,9.4,50.9,245.18,-0.02,4.89,1
4.84,-1.02,2.44,11.7,170.99,9.2,50.9,242.62,-0.02,4.75,1
4.88,-0.9,2.61,11.7,214.94,9.2,50.9,243.51,-0.06,5.88,0
4.91,-0.9,2.58,11.7,218.24,9.2,50.9,246.3,-0.08,5.93,0
4.97,-0.81,2.54,11.7,216.66,9.1,50.9,244.98,-0.06,5.9,0
5.04,-0.8,2.64,11.7,217.98,9.1,50.9,243.86,-0.03,6.02,0
5.16,-0.66,2.53,11.7,217.76,9.1,50.9,243.84,-0.04,6.0,0
5.3,-0.5,2.62,11.71,217.74,9.0,50.9,241.9,-0.01,6.02,0
5.39,-0.41,2.71,11.8,217.44,9.3,50.9,244.42,-0.06,5.96,1
5.4,-0.5,2.7,11.8,218.6,9.1,50.9,243.69,-0.13,6.1,0
5.38,-0.59,2.72,11.8,217.57,9.1,50.9,244.2,-0.14,6.13,0
5.35,-0.72,2.76,11.8,218.04,9.0,50.9,244.48,-0.14,6.24,0
5.24,-1.03,2.78,11.8,219.4,9.0,50.9,244.32,-0.12,6.5,0
5.1,-1.33,2.62,11.64,208.22,8.9,50.9,243.02,-0.03,6.36,0
5.11,-1.38,2.56,11.61,173.75,9.0,50.9,240.54,-0.01,5.4,0
5.14,-1.3,2.47,11.68,173.27,9.2,50.9,243.3,-0.06,5.29,1
5.15,-1.3,2.58,11.71,173.02,9.1,50.9,243.18,-0.08,5.29,0
5.17,-1.18,2.51,11.8,172.94,9.3,50.9,242.76,-0.13,5.21,1
5.19,-1.03,2.49,11.84,173.06,9.2,50.9,244.28,-0.15,5.08,1
5.22,-0.92,2.56,11.9,172.76,9.4,50.9,245.74,-0.37,4.98,1
5.32,-0.62,2.49,11.91,173.09,9.5,50.9,246.96,-0.42,4.8,1
5.41,-0.33,2.55,11.99,172.95,9.4,50.9,248.38,-0.43,4.61,1
5.43,-0.2,2.74,12.0,205.33,9.4,50.9,250.86,-0.46,5.32,1
5.4,-0.25,2.77,12.0,219.07,9.3,50.9,247.64,-0.4,5.76,1
5.34,-0.33,2.74,12.0,219.22,9.2,50.9,247.78,-0.35,5.79,1
5.3,-0.42,2.7,12.0,217.63,9.2,50.9,247.88,-0.39,5.78,1
5.27,-0.56,2.75,12.0,219.35,9.3,50.9,248.3,-0.39,5.94,1
5.2,-0.69,2.76,11.98,218.23,9.4,50.9,246.18,-0.42,6.03,1
5.1,-0.91,2.66,11.9,217.97,9.1,50.9,247.37,-0.33,6.11,0
5.17,-0.7,2.47,11.9,175.4,9.5,50.9,247.32,-0.32,4.8,1
5.27,-0.39,2.56,11.93,173.72,9.3,50.9,246.1,-0.3,4.6,1
5.31,-0.27,2.7,12.0,203.11,9.3,50.9,249.0,-0.3,5.25,1
5.29,-0.3,2.7,11.96,219.05,9.2,50.9,247.92,-0.31,5.69,1
5.26,-0.3,2.74,11.9,219.13,9.3,50.9,245.3,-0.33,5.73,1
5.23,-0.39,2.71,11.9,218.85,9.1,50.9,248.46,-0.34,5.71,1
5.18,-0.47,2.73,11.9,217.88,9.3,50.9,249.59,-0.4,5.69,1
5.14,-0.5,2.69,11.9,218.97,9.3,50.9,249.63,-0.42,5.7,1
5.09,-0.6,2.71,11.84,218.57,9.3,50.9,248.84,-0.39,5.76,1
5.04,-0.7,2.7,11.8,219.96,9.0,50.9,244.52,-0.34,5.95,0
5.01,-0.79,2.68,11.8,218.29,9.2,50.9,245.46,-0.37,5.94,0
